class label,FT1 value a,FT1 value b,FT2 value a,FT2 value b,FT3 value a,FT3 value b,FT4 value a,FT4 value b,FT5 value a,FT5 value b,FT6 value a,FT6 value b,FT7 value a,FT7 value b,FT8 value a,FT8 value b,FT9 value a,FT9 value b,FT10 value a,FT10 value b,FT11 value a,FT11 value b,FT12 value a,FT12 value b,FT13 value a,FT13 value b,FT14 value a,FT14 value b,class
pop,0.851,1.9126984,0.654,2.857143,0.82,3.5952382,0.826,2.5873015,0.683,4.142857,0.734,3.7857144,0.675,3.579365,1.683,1.6984127,0.316,3.9920635,0.986,0.32539684,1.7,2.0396826,1.201,0.20634921,1.232,0.3015873,-0.006,0,1
pop,0.891,1.4920635,0.651,3,0.796,3.6984127,0.797,2.6190476,0.69,3.8015873,0.741,3.6031747,0.701,2.9444444,1.565,1.9603175,0.317,3.6825397,0.825,0.34920636,1.625,2.4047618,1.226,0.007936508,1.277,0.3888889,-0.006,0,1
pop,0.883,1.7063493,0.635,2.8333333,0.808,3.436508,0.812,2.7539682,0.67,4.031746,0.731,3.8174603,0.693,2.7698412,1.684,2.1984127,0.307,2.8015873,0.851,0.71428573,1.623,2.5714285,1.162,0.015873017,1.227,0.42063493,-0.006,0,1
pop,0.798,2.3015873,0.686,2.9285715,0.841,3.6666667,0.789,2.2777777,0.676,3.9047618,0.691,4.0555553,0.703,1.8650794,1.39,2.2142856,0.385,3.0555556,0.914,0.64285713,1.529,2.420635,1.013,0,1.085,0.34920636,-0.006,0,1
pop,0.82,2.0952382,0.663,3.420635,0.792,4.0396824,0.796,2.6666667,0.675,4.1349206,0.728,3.952381,0.689,3.8253968,1.749,1.7698413,0.313,4.0396824,0.956,0.30952382,1.724,2.3730159,1.312,0.11111111,1.352,0.3015873,-0.006,0,1
pop,0.871,1.6984127,0.657,3.1269841,0.8,3.7857144,0.857,2.5873015,0.665,4.1825395,0.714,4.047619,0.68,2.9285715,1.566,1.8412699,0.32,3.2936509,0.877,0.44444445,1.544,2.2460318,1.189,0.023809524,1.258,0.42063493,-0.006,0,1
pop,0.851,1.8492063,0.685,3.2142856,0.818,3.8015873,0.814,2.6269841,0.678,4.198413,0.754,3.6269841,0.698,3.2936509,1.659,1.8571428,0.329,3.7380953,0.915,0.3968254,1.654,2.3333333,1.325,0.031746034,1.379,0.54761904,-0.006,0,1
pop,0.845,2.047619,0.661,3.1031747,0.809,3.6111112,0.805,2.436508,0.679,4.2460318,0.72,4.0238094,0.665,3.857143,1.699,1.6349206,0.276,3.547619,0.879,0.2936508,1.63,2.015873,1.252,0.23015873,1.281,0.34126985,-0.006,0,1
pop,0.828,2.142857,0.667,3.3095238,0.801,3.9761906,0.808,2.6904762,0.67,4.0079365,0.733,4.0555553,0.698,3.3015873,1.602,1.8809524,0.324,3.7857144,0.886,0.37301588,1.606,2.7698412,1.281,0.007936508,1.322,0.31746033,-0.006,0,1
pop,0.85,1.9126984,0.64,3.0079365,0.793,3.6666667,0.801,2.4126985,0.682,3.8412697,0.721,4,0.657,3.7222223,1.632,1.6666666,0.287,3.7222223,0.916,0.30952382,1.541,2.063492,1.212,0.11111111,1.252,0.3968254,-0.006,0,1
pop,0.864,1.8253968,0.642,2.9603174,0.8,3.4920635,0.78,2.3015873,0.683,3.8015873,0.702,3.7301588,0.67,2.6031747,1.38,1.6984127,0.304,3.2777777,0.763,0.3015873,1.459,1.8333334,1.099,0.007936508,1.123,0.20634921,-0.006,0,1
pop,0.834,2.1111112,0.681,3.2301588,0.799,3.9761906,0.828,2.642857,0.689,4.095238,0.71,4.0793653,0.675,3.6269841,1.648,1.7142857,0.326,3.952381,0.917,0.2857143,1.595,2.3253968,1.259,0.1984127,1.314,0.4920635,-0.006,0,1
pop,0.83,1.968254,0.648,2.9285715,0.784,3.5714285,0.813,2.2936509,0.675,3.8650794,0.713,3.8650794,0.652,2.7857144,1.487,1.9920635,0.291,3.1904762,0.84,0.3809524,1.526,2.2857144,1.093,0.03968254,1.144,0.23809524,-0.006,0,1
pop,0.824,2.2698412,0.665,3.1825397,0.818,3.7619047,0.834,2.579365,0.673,3.9285715,0.753,3.857143,0.736,2.5,1.567,2.0238094,0.336,3.5555556,0.881,0.515873,1.638,2.484127,1.223,0,1.299,0.515873,-0.006,0,1
pop,0.836,2.1587303,0.672,2.984127,0.828,3.8412697,0.837,2.5714285,0.669,4.1825395,0.731,3.8174603,0.682,3.2539682,1.552,1.7380953,0.312,3.6190476,0.882,0.2936508,1.588,2.2380953,1.231,0.46825397,1.279,0.5,-0.006,0,1
pop,0.787,2.3809524,0.632,2.6984127,0.803,3.579365,0.83,2.2539682,0.67,3.6904762,0.7,3.9126985,0.647,2.936508,1.453,1.8333334,0.303,3.1190476,0.841,0.43650794,1.501,2.0079365,1.085,0.15079366,1.113,0.26190478,-0.006,0,1
pop,0.797,2.1904762,0.644,2.6349206,0.811,3.4126985,0.844,2.3253968,0.669,3.8888888,0.734,3.515873,0.653,2.2857144,1.362,2.1666667,0.327,2.857143,0.864,0.8095238,1.535,2.3333333,1.008,0.007936508,1.105,0.6269841,-0.006,0,1
pop,0.898,1.5238096,0.667,3.2142856,0.79,3.9761906,0.819,2.6190476,0.67,4.1190476,0.716,3.8809524,0.713,3.4761906,1.76,1.9841269,0.318,3.7857144,0.937,0.48412699,1.699,2.6746032,1.298,0.20634921,1.383,0.43650794,-0.005,0,1
pop,0.839,1.968254,0.709,3.1111112,0.825,3.8333333,0.876,2.5555556,0.68,4.0079365,0.702,4.031746,0.736,2.6269841,1.635,2.047619,0.374,3.3174603,0.973,0.5,1.794,2.642857,1.152,0.031746034,1.269,0.37301588,-0.006,0,1
pop,0.851,1.968254,0.674,2.6904762,0.816,3.4761906,0.814,2.3095238,0.676,3.6746032,0.705,3.6587303,0.707,2.1349206,1.334,1.8650794,0.341,3.2222223,0.803,0.515873,1.485,2.1507936,1.041,0,1.071,0.2936508,-0.006,0,1
pop,0.815,2.2936509,0.669,2.9126985,0.837,3.5952382,0.777,2.1666667,0.676,3.5873015,0.716,3.547619,0.697,1.968254,1.285,1.8174603,0.388,3.0317461,0.812,0.37301588,1.432,2.8253968,1.001,0,1.039,0.2936508,-0.006,0,1
pop,0.818,2.1190476,0.654,3,0.803,3.7777777,0.832,2.4682539,0.668,3.984127,0.711,3.9920635,0.71,2.7380953,1.651,2.1349206,0.303,3.6031747,0.867,0.6111111,1.716,2.3650794,1.202,0,1.263,0.26190478,-0.006,0,1
pop,0.831,2.047619,0.597,2.4682539,0.756,3.1190476,0.69,1.6666666,0.668,3.1269841,0.715,3.2301588,0.635,1.4206349,1.052,1.6507937,0.297,2.3174603,0.618,0.3015873,1.268,2.2698412,0.9,0.007936508,0.934,0.2936508,-0.006,0,1
pop,0.841,1.9841269,0.626,2.8809524,0.806,3.6587303,0.778,2.2460318,0.677,3.5238094,0.707,3.6031747,0.66,2.4920635,1.366,1.8492063,0.287,3.015873,0.771,0.31746033,1.443,2.4126985,1.109,0.015873017,1.142,0.3888889,-0.006,0,1
pop,0.838,2.0079365,0.648,3.0873015,0.783,3.8253968,0.761,2.1825397,0.667,4.15873,0.732,3.9682539,0.662,3.3174603,1.557,1.6428572,0.295,3.3412697,0.836,0.21428572,1.593,2.2063491,1.324,0.015873017,1.363,0.44444445,-0.006,0,1
pop,0.835,2.047619,0.662,3.1746032,0.813,3.7777777,0.804,2.9126985,0.693,3.8333333,0.74,3.9047618,0.674,3.6825397,1.696,1.7698413,0.285,3.484127,0.857,0.45238096,1.765,2.2460318,1.415,0.04761905,1.464,0.5,-0.006,0,1
pop,0.834,1.5634921,0.629,3.4682539,0.757,3.936508,0.788,2.7380953,0.684,4.047619,0.726,3.9285715,0.666,3.6190476,1.71,1.6587301,0.317,4.015873,0.892,0.26984128,1.782,2.3333333,1.459,0.43650794,1.535,0.6269841,-0.005,0,1
pop,0.8,2.1825397,0.648,3.0952382,0.774,3.9047618,0.809,2.4047618,0.691,3.8650794,0.715,4.1031747,0.644,3.079365,1.498,1.4920635,0.296,3.563492,0.899,0.26190478,1.495,1.8253968,1.112,0.18253969,1.154,0.25396827,-0.006,0,1
pop,0.846,2.0714285,0.645,2.952381,0.822,3.6507936,0.817,2.3650794,0.68,3.8809524,0.738,3.642857,0.666,2.8412697,1.423,1.6428572,0.34,3.4761906,0.864,0.26190478,1.46,1.7936507,1.126,0,1.155,0.23015873,-0.006,0,1
pop,0.811,2.2857144,0.645,3.3174603,0.797,3.8968253,0.782,2.452381,0.674,4.2777777,0.737,4.031746,0.675,3.5873015,1.637,1.6825397,0.293,3.7539682,0.866,0.25396827,1.65,2.0396826,1.334,0.0952381,1.387,0.35714287,-0.006,0,1
pop,0.851,1.9603175,0.673,2.6746032,0.817,3.4761906,0.814,2.3174603,0.691,3.4761906,0.682,3.7857144,0.707,2.1349206,1.335,1.8650794,0.34,3.2222223,0.805,0.515873,1.485,2.1507936,1.041,0,1.071,0.2936508,-0.006,0,1
pop,0.848,1.9920635,0.657,3.1031747,0.805,3.8015873,0.806,2.3809524,0.688,4,0.735,3.920635,0.67,3.2063491,1.595,1.8095238,0.296,3.2857144,0.873,0.35714287,1.628,2.1825397,1.257,0.03968254,1.302,0.31746033,-0.006,0,1
pop,0.826,2.015873,0.595,2.3730159,0.75,3.079365,0.714,1.8253968,0.667,3.1904762,0.695,3.2460318,0.643,1.3253968,1.094,1.8809524,0.291,2.4047618,0.611,0.43650794,1.311,2.1746032,0.92,0,0.954,0.2857143,-0.006,0,1
pop,0.866,1.4523809,0.666,3.357143,0.782,4.095238,0.828,2.6190476,0.675,4.095238,0.724,4.031746,0.683,3.7142856,1.667,1.7619047,0.335,3.8888888,0.927,0.36507937,1.687,2.642857,1.391,0.44444445,1.466,0.52380955,-0.006,0,1
pop,0.84,1.8809524,0.626,2.8968253,0.82,3.6349206,0.776,2.1349206,0.681,3.6984127,0.728,3.5952382,0.628,3,1.413,1.6269841,0.276,3.4047618,0.799,0.21428572,1.497,2.0079365,1.099,0.2777778,1.116,0.2936508,-0.006,0,1
pop,0.811,2.357143,0.674,3.3253968,0.783,4.0555553,0.79,2.7222223,0.684,4.0555553,0.723,4.111111,0.679,3.6587303,1.645,1.3730159,0.332,3.7857144,0.855,0.2777778,1.711,1.9365079,1.419,0.46031746,1.494,0.515873,-0.006,0,1
pop,0.874,1.8095238,0.636,3.5396826,0.736,4.4444447,0.78,2.6507936,0.676,4.1349206,0.741,3.9047618,0.702,4.214286,1.83,1.3492063,0.315,4.0873017,0.95,0.20634921,1.785,2.0555556,1.522,0.44444445,1.602,0.56349206,-0.006,0,1
pop,0.842,1.5714285,0.635,3.3650794,0.764,4.0634923,0.791,2.6190476,0.684,3.8730159,0.743,4.142857,0.662,4.1190476,1.782,1.2063493,0.303,3.7619047,0.859,0.22222222,1.879,1.8095238,1.511,0.44444445,1.582,0.5555556,-0.006,0,1
pop,0.896,1.3253968,0.673,3.3015873,0.805,3.8412697,0.83,2.8412697,0.672,4.0634923,0.72,4.047619,0.704,4.3095236,1.918,1.6984127,0.327,4.174603,0.977,0.74603176,1.828,2.3968253,1.45,0.21428572,1.489,0.3809524,-0.006,0,1
pop,0.84,1.9920635,0.616,2.515873,0.786,3.2380953,0.78,2.0873015,0.676,3.452381,0.699,3.4761906,0.671,1.6349206,1.219,2.2222223,0.326,2.452381,0.759,0.71428573,1.414,2.5555556,0.947,0.007936508,1.024,0.5,-0.006,0,1
pop,0.805,2.2380953,0.683,3.047619,0.833,3.8412697,0.853,2.4682539,0.679,3.8492064,0.689,4.3650794,0.673,3.7380953,1.673,1.8412699,0.322,4.0873017,1.004,0.42857143,1.757,2.3253968,1.213,0.23809524,1.246,0.2936508,-0.006,0,1
pop,0.861,1.8730159,0.624,2.8730159,0.797,3.3809524,0.764,2.1587303,0.667,3.3015873,0.723,3.3174603,0.686,1.968254,1.282,1.9126984,0.324,2.8650794,0.736,0.42063493,1.443,2.3174603,1.025,0,1.055,0.36507937,-0.006,0,1
country,0.825,2.1349206,0.642,2.7380953,0.811,3.5555556,0.781,2.0396826,0.664,3.7936509,0.702,3.7698412,0.672,2.4285715,1.36,1.9206349,0.286,2.7936509,0.699,0.34920636,1.483,2.515873,1.091,0.22222222,1.118,0.3809524,-0.006,0,1
country,0.872,1.6746032,0.681,3.3888888,0.823,3.8412697,0.845,2.8809524,0.684,4.047619,0.74,3.9285715,0.722,3.420635,1.76,1.9285715,0.349,4.015873,0.945,0.5,1.74,2.4682539,1.318,0.06349207,1.385,0.5,-0.006,0,1
country,0.856,1.9841269,0.628,2.6984127,0.803,3.2539682,0.735,2.047619,0.669,3.3730159,0.682,3.4761906,0.68,1.4126984,1.176,1.9523809,0.331,2.5714285,0.686,0.5555556,1.363,2.4920635,0.952,0.015873017,1.005,0.5793651,-0.006,0,1
country,0.833,1.968254,0.6,2.3809524,0.758,3.1746032,0.736,1.8650794,0.675,3.2380953,0.684,3.4047618,0.665,1.1111112,1.152,2.7619047,0.331,2.0714285,0.662,0.85714287,1.362,2.8412697,0.908,0,0.978,0.46825397,-0.006,0,1
country,0.78,2.4444444,0.648,2.7936509,0.828,3.642857,0.793,1.8809524,0.683,3.6666667,0.701,3.6666667,0.682,1.9206349,1.286,2.1349206,0.325,2.8015873,0.72,0.515873,1.452,2.642857,1.014,0.35714287,1.051,0.6507937,-0.006,0,1
country,0.856,1.9285715,0.592,2.579365,0.76,3.3412697,0.721,1.7619047,0.668,3.4682539,0.709,3.3492064,0.625,1.8730159,1.194,1.6111112,0.252,2.2539682,0.67,0.26190478,1.329,1.7698413,0.977,0,1.001,0.20634921,-0.006,0,1
country,0.881,1.4365079,0.644,3.1111112,0.785,3.8015873,0.809,2.4920635,0.683,3.8333333,0.727,4.0555553,0.664,3.3095238,1.598,1.7460318,0.297,3.3492064,0.8,0.33333334,1.551,2.5238094,1.272,0.015873017,1.301,0.26984128,-0.006,0,1
country,0.861,1.7619047,0.668,3.2857144,0.811,3.8650794,0.803,2.8888888,0.687,4.1666665,0.75,3.8095238,0.691,4.1031747,1.871,1.6825397,0.319,4.1190476,0.99,0.73015875,1.859,2.1111112,1.495,0.007936508,1.538,0.2777778,-0.006,0,1
country,0.885,1.6031746,0.657,3.0555556,0.81,3.857143,0.799,2.3968253,0.686,3.6984127,0.717,3.7539682,0.663,3.2222223,1.557,1.8492063,0.313,3.3968253,0.824,0.3888889,1.533,2.5317461,1.246,0.13492064,1.282,0.43650794,-0.006,0,1
country,0.837,1.9603175,0.627,2.8095238,0.834,3.436508,0.822,2.7301588,0.68,3.8015873,0.694,4.2619047,0.737,1.9603175,1.446,2.0238094,0.346,3.1587303,0.867,0.6269841,1.589,2.3968253,1.087,0,1.165,0.6984127,-0.006,0,1
country,0.876,1.6428572,0.667,3.0873015,0.806,3.7619047,0.825,2.484127,0.685,3.9126985,0.728,4.0634923,0.682,3.0873015,1.601,1.9761904,0.292,3.2539682,0.871,0.47619048,1.548,2.3809524,1.203,0.08730159,1.272,0.5714286,-0.006,0,1
country,0.835,2.0396826,0.637,2.920635,0.79,3.7460318,0.801,2.6984127,0.677,4.126984,0.73,3.8968253,0.722,2.8730159,1.656,1.8015873,0.354,3.8968253,0.978,0.5555556,1.628,2.2301588,1.156,0.22222222,1.182,0.45238096,-0.006,0,1
country,0.826,2.015873,0.595,2.3730159,0.75,3.079365,0.714,1.8253968,0.67,3.1746032,0.692,3.3174603,0.643,1.3253968,1.094,1.8809524,0.291,2.4047618,0.611,0.43650794,1.311,2.1746032,0.92,0,0.954,0.2857143,-0.006,0,1
country,0.8,2.1825397,0.648,3.0952382,0.774,3.9047618,0.809,2.4047618,0.679,4.126984,0.696,4.1349206,0.644,3.079365,1.498,1.4920635,0.296,3.563492,0.899,0.26190478,1.495,1.8253968,1.112,0.18253969,1.154,0.25396827,-0.006,0,1
country,0.816,2.1666667,0.687,2.6746032,0.86,3.4126985,0.763,1.9841269,0.672,3.3730159,0.699,3.357143,0.753,1.1746032,1.241,2.063492,0.42,2.3888888,0.71,0.6666667,1.485,2.8888888,0.978,0.04761905,1.061,0.71428573,-0.006,0,1
country,0.863,1.8412699,0.677,2.9920635,0.799,3.642857,0.803,2.4444444,0.694,3.6825397,0.712,4.0555553,0.649,3.3253968,1.614,1.7063493,0.273,3.4126985,0.864,0.23015873,1.528,2.1349206,1.245,0,1.297,0.20634921,-0.006,0,1
country,0.842,1.9444444,0.646,2.7619047,0.822,3.4444444,0.851,2.2777777,0.664,3.9047618,0.714,3.7380953,0.669,2.8333333,1.482,1.8730159,0.299,3.142857,0.79,0.46031746,1.664,2.2142856,1.126,0.007936508,1.168,0.32539684,-0.006,0,1
country,0.866,1.4523809,0.666,3.357143,0.782,4.095238,0.828,2.6190476,0.697,3.8253968,0.747,3.9126985,0.683,3.7142856,1.667,1.7619047,0.335,3.8888888,0.927,0.36507937,1.687,2.642857,1.391,0.44444445,1.466,0.52380955,-0.006,0,1
country,0.846,1.968254,0.592,2.5396826,0.752,3.2936509,0.751,2,0.667,3.5,0.708,3.1587303,0.647,1.4920635,1.176,2.0317461,0.286,2.3095238,0.669,0.63492066,1.375,2.3730159,0.951,0,0.993,0.4920635,-0.006,0,1
country,0.863,1.8174603,0.663,3.0714285,0.809,3.8015873,0.788,2.6031747,0.671,4.198413,0.736,3.7142856,0.687,3.9126985,1.744,1.6031746,0.306,3.8492064,0.914,0.36507937,1.629,2.1349206,1.299,0.31746033,1.338,0.42857143,-0.006,0,1
country,0.846,2.047619,0.622,3.4920635,0.753,4.174603,0.749,2.4761906,0.682,4.095238,0.758,3.8174603,0.719,4.031746,1.739,1.6428572,0.3,3.8730159,0.864,0.24603175,1.728,2.5,1.456,0.65873015,1.507,0.6031746,-0.006,0,1
country,0.859,1.8650794,0.65,2.9761906,0.808,3.7539682,0.817,2.3730159,0.681,3.6190476,0.703,3.7539682,0.701,2.6111112,1.427,1.9126984,0.345,3.4047618,0.805,0.45238096,1.503,2.7619047,1.105,0,1.143,0.3888889,-0.006,0,1
country,0.88,1.7698413,0.656,3.0873015,0.824,3.6349206,0.815,2.7460318,0.683,4.0873017,0.74,3.9603174,0.668,3.7460318,1.722,1.6984127,0.291,3.920635,0.9,0.25396827,1.667,1.968254,1.309,0.007936508,1.344,0.1984127,-0.006,0,1
country,0.873,1.6507937,0.661,3.3492064,0.808,3.857143,0.823,2.7619047,0.672,4.0555553,0.736,3.9444444,0.684,3.9682539,1.814,1.7619047,0.327,4.142857,0.982,0.42857143,1.704,2.3412697,1.339,0.015873017,1.376,0.32539684,-0.006,0,1
country,0.81,2.1746032,0.692,2.920635,0.839,3.6507936,0.849,2.6111112,0.694,4.1031747,0.714,4.2063494,0.687,3.0873015,1.561,1.8650794,0.358,3.8333333,0.904,0.3809524,1.62,2.1746032,1.16,0.007936508,1.195,0.26190478,-0.006,0,1
country,0.895,1.6190476,0.654,3.0396826,0.818,3.5396826,0.8,2.547619,0.668,4.2380953,0.727,4.0238094,0.678,3.3492064,1.665,1.7380953,0.285,3.5,0.852,0.30952382,1.578,2.1984127,1.257,0,1.303,0.33333334,-0.006,0,1
country,0.827,2.0873015,0.674,3.1031747,0.835,3.6111112,0.821,2.5238094,0.678,4.174603,0.731,3.920635,0.688,3.3253968,1.57,1.7063493,0.316,3.642857,0.833,0.24603175,1.588,2.2777777,1.282,0.031746034,1.325,0.54761904,-0.006,0,1
country,0.896,1.5158731,0.667,3.3095238,0.79,3.857143,0.806,2.7222223,0.671,4.0873017,0.737,4.142857,0.687,4.111111,1.749,1.3095238,0.309,3.8015873,0.902,0.2777778,1.661,1.9047619,1.36,0.44444445,1.41,0.65873015,-0.006,0,1
country,0.849,1.4523809,0.65,3.3730159,0.757,4.0873017,0.81,2.6190476,0.69,4.071429,0.743,3.8253968,0.674,4.0873017,1.775,1.4285715,0.29,3.7142856,0.848,0.23809524,1.86,2.0317461,1.496,0.44444445,1.564,0.5873016,-0.006,0,1
country,0.848,1.9920635,0.657,3.1031747,0.805,3.8015873,0.806,2.3809524,0.684,3.8253968,0.732,3.8968253,0.67,3.2063491,1.595,1.8095238,0.296,3.2857144,0.873,0.35714287,1.628,2.1825397,1.257,0.03968254,1.302,0.31746033,-0.006,0,1
country,0.899,1.6666666,0.65,2.9603174,0.823,3.6269841,0.799,2.6984127,0.679,3.9285715,0.71,3.9444444,0.686,4.1190476,1.833,1.6666666,0.291,3.936508,0.988,0.71428573,1.756,2.0873015,1.35,0.015873017,1.389,0.24603175,-0.006,0,1
country,0.841,1.968254,0.629,2.8809524,0.805,3.6507936,0.802,2.2698412,0.67,4.1031747,0.701,4.0079365,0.631,3.3809524,1.493,1.2777778,0.263,3.3809524,0.853,0.26190478,1.504,1.6507937,1.151,0.43650794,1.171,0.43650794,-0.006,0,1
country,0.88,1.6349206,0.679,3.357143,0.806,3.936508,0.837,2.7619047,0.686,3.9920635,0.748,3.8492064,0.724,3.3253968,1.692,1.8809524,0.342,3.420635,0.9,0.3968254,1.677,2.6031747,1.309,0.13492064,1.391,0.42857143,-0.006,0,1
country,0.847,1.9047619,0.653,3.3333333,0.796,4,0.799,2.8333333,0.683,3.9603174,0.716,4.047619,0.695,3.7857144,1.794,1.8095238,0.308,4.015873,0.931,0.46031746,1.71,2.3095238,1.355,0.015873017,1.426,0.43650794,-0.005,0,1
country,0.844,1.9126984,0.665,3.3888888,0.799,3.9444444,0.832,2.8333333,0.684,4.174603,0.732,4.0238094,0.725,3.7936509,1.866,1.7777778,0.319,4.174603,0.995,0.84126985,1.773,2.6031747,1.453,0.031746034,1.487,0.24603175,-0.006,0,1
country,0.876,1.7936507,0.645,2.952381,0.81,3.6111112,0.837,2.3968253,0.672,3.9126985,0.708,3.8888888,0.677,2.8412697,1.478,1.7619047,0.317,3.4682539,0.824,0.32539684,1.649,2.1746032,1.128,0.03968254,1.174,0.3968254,-0.006,0,1
country,0.818,2.1031747,0.611,2.5714285,0.789,3.4126985,0.753,1.9126984,0.671,3.420635,0.684,3.5396826,0.662,1.9920635,1.259,1.8492063,0.284,2.6984127,0.726,0.45238096,1.414,2.2063491,0.997,0,1.018,0.22222222,-0.006,0,1
country,0.873,1.6746032,0.666,3.1269841,0.806,3.7777777,0.823,2.5079365,0.692,4.1031747,0.74,3.8015873,0.667,3.3095238,1.62,1.8492063,0.298,3.420635,0.823,0.31746033,1.616,2.3968253,1.268,0.055555556,1.328,0.44444445,-0.006,0,1
country,0.884,1.5873016,0.642,3.1269841,0.803,3.7301588,0.814,2.3015873,0.665,3.7936509,0.713,3.936508,0.668,2.9285715,1.537,1.9444444,0.303,3.484127,0.869,0.5,1.528,2.4603174,1.174,0.03968254,1.221,0.61904764,-0.006,0,1
country,0.853,1.7380953,0.636,2.9285715,0.809,3.6269841,0.759,2.142857,0.677,3.2857144,0.725,3.4285715,0.694,1.8492063,1.289,1.8333334,0.347,2.8968253,0.749,0.42063493,1.421,2.6587303,1.023,0.023809524,1.07,0.3968254,-0.006,0,1
country,0.828,2.0079365,0.576,2.3809524,0.752,3.1031747,0.717,1.8730159,0.654,3.2936509,0.711,3.3015873,0.641,1.4523809,1.145,2.1825397,0.303,2.2619047,0.688,0.7380952,1.26,2.3730159,0.909,0,0.962,0.42857143,-0.006,0,1
country,0.858,1.5793651,0.655,3.4047618,0.759,4.111111,0.787,2.7222223,0.684,3.8015873,0.724,4.015873,0.708,4.0634923,1.714,1.3730159,0.355,4.071429,0.899,0.30952382,1.732,2.4603174,1.46,0.46031746,1.526,0.63492066,-0.006,0,1
country,0.852,2.015873,0.662,2.984127,0.815,3.6031747,0.845,2.7539682,0.674,4.142857,0.708,4.0793653,0.675,4.0079365,1.806,1.7222222,0.283,3.8174603,0.978,0.7380952,1.727,2.015873,1.298,0.007936508,1.339,0.23015873,-0.006,0,1
country,0.836,1.968254,0.614,2.4444444,0.815,3.047619,0.782,2.1031747,0.68,3.8412697,0.717,3.515873,0.642,2.4603174,1.341,1.968254,0.264,3,0.746,0.44444445,1.498,2.3333333,1.03,0,1.062,0.18253969,-0.006,0,1
country,0.814,2.0952382,0.628,2.5714285,0.793,3.420635,0.833,2.6904762,0.664,3.7380953,0.69,3.9444444,0.723,1.968254,1.509,2.5873015,0.354,3.2063491,0.92,1.0238096,1.616,2.9682539,1.049,0.15079366,1.105,0.53968257,-0.006,0,1
country,0.837,2.0238094,0.631,3.0079365,0.816,3.6031747,0.784,2.3492064,0.686,3.6111112,0.712,3.7857144,0.654,2.642857,1.395,1.6746032,0.319,3.5714285,0.85,0.2936508,1.44,1.7301587,1.103,0,1.14,0.21428572,-0.006,0,1
country,0.819,2.1746032,0.65,2.8174603,0.808,3.547619,0.796,2.2857144,0.691,3.4047618,0.726,3.6349206,0.686,2.2380953,1.337,2.1190476,0.373,3.2380953,0.836,0.515873,1.47,2.8650794,1.021,0,1.064,0.44444445,-0.006,0,1
country,0.868,1.8650794,0.638,2.7857144,0.817,3.357143,0.824,2.4682539,0.684,3.857143,0.7,3.952381,0.678,2.7698412,1.519,2.6269841,0.333,3.3492064,0.91,0.96031743,1.641,2.9444444,1.091,0,1.141,0.3968254,-0.006,0,1
country,0.826,2.1031747,0.673,3.2301588,0.806,4.0396824,0.777,2.547619,0.667,4.0793653,0.724,4.0396824,0.692,3.6190476,1.642,1.6587301,0.303,3.952381,0.9,0.2857143,1.694,2.063492,1.376,0.3015873,1.453,0.47619048,-0.006,0,1
country,0.856,1.9285715,0.655,3.0079365,0.82,3.5714285,0.819,2.6111112,0.681,4.0396824,0.689,4.269841,0.669,3.8888888,1.752,1.8095238,0.296,4.2619047,1.043,0.5793651,1.694,2.1904762,1.243,0.17460318,1.28,0.34126985,-0.006,0,1
country,0.783,2.2222223,0.658,3.1031747,0.82,3.6984127,0.854,2.2460318,0.671,3.8730159,0.725,3.8730159,0.65,3.2539682,1.518,1.6031746,0.299,3.5317461,0.867,0.35714287,1.574,1.9603175,1.133,0.17460318,1.169,0.31746033,-0.006,0,1
country,0.835,1.9523809,0.598,2.7777777,0.804,3.3809524,0.832,2.4682539,0.674,3.7380953,0.696,3.7857144,0.717,1.7222222,1.346,2.357143,0.345,2.6507936,0.806,1.0476191,1.558,2.8650794,0.985,0.17460318,1.097,0.8095238,-0.006,0,1
country,0.829,1.9761904,0.636,2.642857,0.802,3.3333333,0.79,2.1349206,0.663,3.7301588,0.699,3.6666667,0.656,2.452381,1.329,1.6746032,0.285,2.936508,0.785,0.2777778,1.474,2.0079365,1.039,0.015873017,1.071,0.34920636,-0.006,0,1
country,0.806,2.2460318,0.691,2.920635,0.836,3.6746032,0.81,2.2222223,0.672,4.0873017,0.695,3.8730159,0.7,1.7698413,1.364,2.2460318,0.378,3.1349206,0.891,0.65873015,1.553,2.4682539,0.999,0,1.086,0.3968254,-0.006,0,1
country,0.803,2.2857144,0.678,3.0714285,0.822,3.7539682,0.81,2.6666667,0.678,3.9761906,0.724,4.047619,0.676,3.2777777,1.594,1.7857143,0.322,3.6111112,0.877,0.3015873,1.583,2.0714285,1.256,0.007936508,1.295,0.22222222,-0.006,0,1
country,0.84,1.8730159,0.646,2.9047618,0.809,3.5555556,0.787,2.3968253,0.664,4.2619047,0.72,3.8015873,0.66,2.9047618,1.504,1.8174603,0.302,2.8730159,0.78,0.3888889,1.502,2.2539682,1.154,0,1.179,0.1904762,-0.006,0,1
country,0.855,1.9285715,0.671,2.7857144,0.84,3.4761906,0.83,2.4047618,0.671,3.9603174,0.711,3.8253968,0.655,3.1349206,1.497,1.6984127,0.317,3.6825397,0.879,0.2936508,1.578,1.8015873,1.162,0.007936508,1.2,0.23809524,-0.006,0,1
