class label,FT1 value a,FT1 value b,FT2 value a,FT2 value b,FT3 value a,FT3 value b,FT4 value a,FT4 value b,FT5 value a,FT5 value b,FT6 value a,FT6 value b,FT7 value a,FT7 value b,FT8 value a,FT8 value b,FT9 value a,FT9 value b,FT10 value a,FT10 value b,FT11 value a,FT11 value b,FT12 value a,FT12 value b,FT13 value a,FT13 value b,FT14 value a,FT14 value b,class label
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.842,4.0793653,0.856,4.174603,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.835,4.047619,0.887,3.9285715,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.823,4.0396824,0.851,4.15873,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.834,4.0873017,0.859,4.15873,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.848,3.9682539,0.867,4.047619,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.826,4.071429,0.867,4.0634923,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.856,4.071429,0.876,3.952381,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.835,3.984127,0.878,3.9920635,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.832,4.0873017,0.857,4.15873,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.819,4.2936506,0.885,3.920635,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.83,4.285714,0.851,4.095238,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.826,4.0555553,0.881,4.015873,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.825,4.2460318,0.874,4.0238094,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.846,4.111111,0.887,3.8809524,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.844,3.8492064,0.887,3.984127,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.836,4.0873017,0.848,4.2539682,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.86,4.0079365,0.877,4.0396824,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.82,4.126984,0.89,3.936508,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.851,3.9047618,0.872,4.0238094,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.867,3.8650794,0.843,4.2380953,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.85,3.936508,0.905,3.7619047,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.841,3.8968253,0.867,4.1507936,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.846,4.031746,0.857,4.1190476,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.837,4.047619,0.856,4.071429,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.825,4.301587,0.88,3.9126985,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.835,4.0793653,0.88,4.015873,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.861,3.8968253,0.918,3.6825397,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.857,3.9047618,0.899,3.8253968,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.837,4.1904764,0.875,3.9444444,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.855,4.0396824,0.877,4.0079365,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.833,4.142857,0.911,3.6984127,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.837,4.1904764,0.887,3.952381,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.828,4.031746,0.868,4.0396824,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.823,4.2063494,0.875,3.9126985,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.848,3.8809524,0.89,3.8650794,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.826,4.3095236,0.908,3.8174603,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.823,4.1904764,0.887,3.9682539,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.859,3.8253968,0.887,3.9126985,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.851,4.095238,0.855,4.198413,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.819,4.142857,0.834,4.373016,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.831,3.9603174,0.874,4.071429,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.834,4.111111,0.864,4.0793653,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.839,3.9920635,0.881,3.9444444,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.842,4.174603,0.864,4.142857,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.842,4,0.877,3.9761906,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.837,3.9761906,0.875,4.0079365,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.839,4.0873017,0.866,4.0555553,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.824,4.2380953,0.894,3.8730159,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
disco,0.875,1.7222222,0.597,2.452381,0.767,3.1031747,0.778,1.6349206,0.844,3.936508,0.845,4.198413,0.643,1.5476191,1.429,2.2142856,0.325,2.2380953,0.708,0.46825397,1.339,2.6349206,0.867,0.007936508,0.9,0.18253969,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.816,4.3492064,0.871,4.0634923,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.833,3.9603174,0.865,4.031746,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.839,4.1507936,0.873,4.0873017,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.87,3.7698412,0.893,3.8809524,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.833,4.1666665,0.892,3.8650794,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.835,3.952381,0.859,4.111111,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.844,3.984127,0.858,4.142857,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.814,4.071429,0.854,4.2222223,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.838,4.126984,0.896,3.8492064,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.835,3.8492064,0.878,4.0634923,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.827,4.285714,0.88,3.9920635,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.841,4.1666665,0.888,3.984127,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.841,4.1349206,0.909,3.8253968,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.854,4.0079365,0.846,4.2460318,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.851,3.9920635,0.866,4,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.841,4.0555553,0.862,4.126984,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.824,3.9444444,0.865,4.0555553,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.837,4.34127,0.883,3.9920635,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.865,3.7380953,0.881,3.9920635,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.825,4.1825395,0.885,3.8968253,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.855,4,0.895,3.8253968,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.83,3.8809524,0.882,3.952381,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.847,4.0793653,0.879,3.952381,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.849,3.8650794,0.899,3.8333333,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.853,3.9285715,0.87,3.9444444,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.833,4.0634923,0.847,4.2539682,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.852,3.8968253,0.852,4.174603,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.858,3.8730159,0.865,3.952381,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.847,3.9444444,0.864,4.126984,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.842,4.0238094,0.888,3.8968253,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.849,3.9126985,0.859,4.126984,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.835,4.1349206,0.895,3.9603174,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.855,3.8888888,0.861,4.1507936,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.846,4.2539682,0.874,4.0238094,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.82,4.0555553,0.901,3.7936509,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.822,4.214286,0.891,3.9126985,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.832,4.095238,0.899,3.9126985,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.839,4.0079365,0.869,4.015873,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.838,3.984127,0.878,4.0634923,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.84,3.9603174,0.861,4.126984,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.829,4.0555553,0.912,3.7777777,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.83,4.1825395,0.883,3.9126985,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.838,4.0873017,0.868,4.071429,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.837,3.9920635,0.863,4.0873017,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.848,3.9920635,0.889,3.8730159,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.838,4.0079365,0.905,3.8174603,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.853,3.9047618,0.865,4.1031747,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.857,3.9603174,0.884,3.9603174,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.831,4.1825395,0.877,4.0079365,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
metal,0.806,2.3730159,0.6,2.5317461,0.762,3.2539682,0.771,1.9841269,0.838,3.8809524,0.863,4.047619,0.648,1.7142857,1.35,1.8730159,0.325,2.6190476,0.623,0.3015873,1.3,2.3333333,0.897,0,0.92,0.17460318,-0.003,0,3
