class label,FT1 value a,FT1 value b,FT2 value a,FT2 value b,FT3 value a,FT3 value b,FT4 value a,FT4 value b,FT5 value a,FT5 value b,FT6 value a,FT6 value b,FT7 value a,FT7 value b,FT8 value a,FT8 value b,FT9 value a,FT9 value b,FT10 value a,FT10 value b,FT11 value a,FT11 value b,FT12 value a,FT12 value b,FT13 value a,FT13 value b,FT14 value a,FT14 value b,class
classical,0.438,179.26984,0.461,163.69048,0.526,173.83333,0.471,145.19048,0.583,352.16666,0.626,346.53967,0.489,125.22222,0.706,139.84921,0.383,176.24603,0.593,74.19841,1.028,257.14285,0.925,36.349205,1.005,91.05556,0,0,0
classical,0.3,101.690475,0.368,86.24603,0.444,94.03968,0.325,70.40476,0.576,276.73016,0.612,270.53967,0.367,30.690475,0.497,152.04762,0.291,55.76984,0.4,66.34127,0.909,180.71428,0.784,10.984127,0.842,45.261906,0,0,0
classical,0.342,124.21429,0.412,107.309525,0.501,117.650795,0.362,89.12698,0.578,291.37302,0.616,288.80157,0.422,26.52381,0.57,186.45238,0.328,69.03968,0.448,84.5873,0.97,208.07143,0.807,18.84127,0.878,56.285713,0,0,0
classical,0.344,125.70635,0.408,109.031746,0.493,117.59524,0.367,90.05556,0.579,295.9365,0.616,290.09525,0.419,41.04762,0.564,166.92857,0.326,80.06349,0.451,69.38095,0.953,202.79366,0.818,19.380953,0.884,58.34127,0,0,0
classical,0.395,156.94444,0.448,134.46825,0.525,144.43651,0.426,123.59524,0.581,324.38095,0.621,319.9524,0.472,48.865078,0.651,172.54762,0.368,111.468254,0.531,80.468254,1.024,211.12698,0.855,14.095238,0.946,68.349205,0,0,0
classical,0.189,54.690475,0.278,47.27778,0.351,55.285713,0.233,34,0.572,238.2381,0.607,237.88889,0.269,7.7222223,0.364,111.0873,0.189,19.007936,0.248,24.714285,0.825,117.61905,0.739,2.515873,0.77,17.88889,0,0,0
classical,0.335,122.690475,0.388,100.43651,0.465,111.48412,0.354,86.468254,0.578,289.03967,0.615,285.57938,0.396,32.365078,0.542,157.75397,0.305,77.2619,0.429,64,0.941,183.69841,0.808,8.388889,0.866,44.06349,0,0,0
classical,0.317,114.0873,0.384,100.72222,0.463,109.992065,0.35,83.56349,0.578,288.6111,0.616,284.51587,0.398,29.436508,0.538,161.19841,0.302,72.650795,0.418,61.809525,0.941,186.26984,0.803,17.52381,0.864,49.968254,0,0,0
classical,0.314,103.57143,0.36,92.67461,0.431,103.01588,0.332,77.07143,0.576,281.57938,0.613,276.3254,0.369,35.666668,0.503,131.61905,0.283,71.7381,0.4,53.103176,0.906,163.09525,0.801,9.095238,0.854,43.809525,0,0,0
classical,0.256,63.73016,0.295,58.515873,0.365,67.10317,0.259,45.142857,0.576,248.26984,0.607,246.16667,0.294,14.523809,0.387,101.38095,0.217,38.690475,0.296,36.02381,0.83,113.95238,0.758,7.595238,0.791,26.857143,0,0,0
classical,0.396,147.4127,0.435,131.62698,0.51,140.74603,0.415,114.230156,0.58,316.94446,0.619,314.4762,0.459,59.960316,0.625,164.33333,0.359,120.45238,0.519,81.611115,0.992,218.23016,0.856,27.531746,0.931,72.17461,0,0,0
classical,0.254,60.11905,0.296,60.76984,0.364,69.2619,0.258,43.865078,0.575,249.03175,0.607,245.57936,0.298,12.4920635,0.386,104.0873,0.225,31.730158,0.298,37.539684,0.829,113.77778,0.756,11.023809,0.794,31.24603,0,0,0
classical,0.277,89.17461,0.361,79.388885,0.45,89.27778,0.308,63.690475,0.576,265.7143,0.609,260.25397,0.362,10.611111,0.487,170.03969,0.277,38.57143,0.367,64.230156,0.914,178.65079,0.77,10.674603,0.823,36.43651,0,0,0
classical,0.26,81.09524,0.326,72.19841,0.393,78.97619,0.29,58.738094,0.576,264.6905,0.609,257.00793,0.324,30.777779,0.437,114.85714,0.25,57.460316,0.351,45.595238,0.862,141.86508,0.774,7.7936506,0.818,35.309525,0,0,0
classical,0.322,109.468254,0.387,95.74603,0.474,104.68254,0.342,80.031746,0.578,282.4365,0.615,276.57144,0.396,25.484127,0.535,171.70634,0.302,63.246033,0.411,65.65873,0.943,192.94444,0.795,15.650794,0.858,49,0,0,0
classical,0.408,180.11111,0.482,154.95238,0.565,159,0.461,136.76984,0.583,341.0238,0.624,336.76984,0.481,98.86508,0.711,187.18254,0.38,135.2619,0.58,95.72222,1.067,271.05554,0.874,20.730158,0.986,86.492065,0,0,0
classical,0.31,105.849205,0.386,89.79365,0.468,99.12698,0.335,74.05556,0.576,276.79364,0.612,272.55554,0.378,19.452381,0.517,169.24603,0.3,49.88889,0.411,80.96032,0.931,184.90475,0.779,9.206349,0.849,49.79365,0,0,0
classical,0.237,58.31746,0.272,57.76984,0.328,68.531746,0.254,44.11905,0.576,249.25397,0.609,244.39682,0.276,21.968254,0.365,77.40476,0.202,44.15873,0.29,28.095238,0.811,90.82539,0.766,4.7619047,0.793,21.34127,0,0,0
classical,0.37,136.76984,0.377,132.1746,0.423,143.21428,0.401,118.9127,0.58,324.68253,0.622,320.9127,0.392,139.11111,0.585,72.06349,0.305,162.45238,0.497,26.24603,0.921,179.5,0.894,27.801588,0.933,56.460316,0,0,0
classical,0.401,157.83333,0.437,140.65079,0.496,149.11905,0.439,126.02381,0.582,334.00793,0.622,328.03967,0.458,88.650795,0.639,133.44444,0.367,142.2381,0.549,76.78571,0.986,215.72223,0.879,27.301588,0.962,80.03968,0,0,0
classical,0.305,96.89683,0.363,91.48412,0.448,103.07143,0.322,72.07937,0.576,276.46826,0.611,269.2143,0.379,14.047619,0.505,156.78572,0.288,49.555557,0.382,53.849205,0.922,167.51587,0.794,9.214286,0.842,37.88095,0,0,0
classical,0.448,176.75397,0.469,164.78572,0.558,180.6746,0.461,137.95238,0.582,345.0476,0.624,339.01587,0.505,78.82539,0.719,186.55556,0.382,142.93651,0.572,86.611115,1.072,253.43651,0.895,45.849205,0.983,87.730156,0,0,0
classical,0.258,64.992065,0.293,62.77778,0.362,71.55556,0.259,44.76984,0.574,249.89682,0.607,245.94444,0.298,16.674603,0.39,103.92063,0.225,35.055557,0.301,36.38095,0.832,116.74603,0.761,12.253968,0.796,29.404762,0,0,0
classical,0.304,108.59524,0.385,96.05556,0.476,103.95238,0.335,77.46032,0.576,281.27777,0.613,274.86508,0.392,26.126984,0.529,169.65079,0.302,59.18254,0.408,67.84127,0.938,191.37302,0.793,10.984127,0.852,44.095238,0,0,0
classical,0.256,93.35714,0.378,75.809525,0.482,83.62698,0.298,59.460316,0.575,262.11905,0.612,257.69843,0.365,5.2936506,0.497,193.73016,0.283,20.206348,0.36,69.5,0.926,196.94444,0.756,6.3333335,0.818,37.54762,0,0,0
classical,0.314,104.94444,0.372,92.98412,0.454,101.79365,0.339,76.87302,0.576,285,0.613,276.6508,0.384,31.785715,0.521,156.03175,0.29,67.09524,0.398,53.484127,0.928,184.15874,0.797,14.611111,0.851,43.73016,0,0,0
classical,0.428,166.81746,0.432,160.1746,0.48,171.73016,0.46,145.25397,0.583,352.05554,0.626,347.48413,0.465,146.80952,0.679,95.468254,0.357,199.99207,0.566,42.70635,0.988,223.19841,0.941,40.801586,0.995,80.11905,0,0,0
classical,0.358,132.33333,0.441,120.63492,0.545,131.12698,0.381,98.48412,0.579,300.42856,0.618,297.84128,0.459,34.23016,0.62,216.04762,0.341,89.2381,0.469,85.2619,1.014,241.64285,0.823,35.761906,0.896,65.01588,0,0,0
classical,0.325,111.03968,0.391,102.14286,0.47,109.10317,0.353,84.92063,0.578,288.73016,0.616,285.53174,0.401,35.357143,0.545,162.65079,0.311,72.07143,0.43,66.71429,0.945,193.19048,0.806,15.579365,0.87,51.47619,0,0,0
classical,0.381,135.2381,0.429,121.809525,0.513,129.69841,0.393,105.24603,0.579,307.33334,0.617,301.6746,0.45,35.31746,0.604,177.69048,0.353,90.43651,0.49,86.39683,0.991,207.61905,0.831,17.095238,0.908,63.039684,0,0,0
classical,0.452,188.57143,0.473,174.88095,0.535,186.21428,0.496,160.07143,0.584,368.37302,0.627,362.03174,0.509,133.29366,0.742,137.9762,0.39,197.26984,0.618,72.56349,1.052,257.33334,0.948,47.190475,1.028,94.51588,0,0,0
classical,0.268,80.90476,0.327,75.968254,0.41,86.4127,0.288,58.97619,0.576,260.25397,0.609,259.19843,0.342,19.682539,0.45,133.57936,0.249,44.81746,0.332,34.801586,0.875,147.80952,0.777,13.214286,0.814,31.984127,0,0,0
classical,0.352,132.28572,0.406,116.62698,0.476,125.94444,0.382,100.86508,0.579,304.57938,0.617,298.6905,0.419,50.849205,0.576,149.14285,0.326,96.93651,0.471,73.20635,0.959,194.83333,0.829,14.904762,0.9,63.484127,0,0,0
classical,0.319,117.28571,0.369,104.07937,0.444,116.98412,0.35,83.42063,0.577,290.1111,0.614,284.7143,0.388,44.65873,0.533,142.18254,0.29,79.38095,0.413,49.23016,0.928,181.07936,0.814,22.63492,0.868,49.873016,0,0,0
classical,0.389,156.13492,0.446,136.05556,0.516,145.99207,0.425,120.88095,0.581,325.90475,0.622,318.51587,0.461,76.43651,0.639,156.15874,0.365,130.48413,0.534,78.65873,0.997,228.03175,0.864,20.206348,0.95,79.849205,0,0,0
classical,0.299,91.87302,0.343,87.333336,0.409,99.87302,0.319,70.44444,0.577,274.8254,0.613,270.88095,0.358,28.15873,0.478,122.06349,0.27,68.85714,0.38,45.738094,0.89,146.66667,0.795,10.063492,0.843,41.642857,0,0,0
classical,0.325,106.82539,0.381,99.2381,0.465,110.5873,0.34,81.25397,0.576,284.85715,0.616,279.90475,0.396,36.587303,0.532,159.11111,0.297,73.95238,0.409,56.325397,0.932,191.4762,0.809,26.182539,0.858,49.698414,0,0,0
reggae,0.405,172.39682,0.501,154.80952,0.598,160.2381,0.443,121.36508,0.581,328.7143,0.62,323.3889,0.513,39.404762,0.709,245.15079,0.417,86.78571,0.576,136.7619,1.093,275.6905,0.83,32.06349,0.968,101.88095,0,0,0
reggae,0.528,239.05556,0.492,255.22223,0.53,275.72223,0.581,218.01587,0.592,455.49207,0.648,448.80157,0.406,347.19843,0.838,51.68254,0.26,203.61905,0.552,25.380953,1.235,305.8254,1.265,35.960316,1.31,68.18254,0,0,0
reggae,0.258,104.29365,0.391,86.39683,0.479,94.007935,0.327,62.325397,0.576,269.3889,0.609,264.7857,0.367,19.88889,0.515,200.39682,0.29,33.333332,0.388,78.07143,0.939,216.96825,0.751,16.984127,0.837,57.666668,0,0,0
reggae,0.48,206.87302,0.507,196.75397,0.566,202.66667,0.516,176.6746,0.585,379.2381,0.631,375.6111,0.568,105.32539,0.781,138.77777,0.455,193.5,0.672,85.44444,1.088,235.33333,0.949,41.11905,1.09,123.57143,0,0,0
reggae,0.206,71.34127,0.32,65.37302,0.414,77,0.251,42.77778,0.574,246.45238,0.609,244.61111,0.315,14.698413,0.43,155.86508,0.229,24.698412,0.294,39.238094,0.873,168.0873,0.741,14.293651,0.784,27.452381,0,0,0
reggae,0.331,126.13492,0.386,105.75397,0.454,114.7619,0.363,86.93651,0.577,290.31747,0.615,287.33334,0.396,39.833332,0.544,149.07936,0.308,74.04762,0.437,62.587303,0.936,182.15874,0.805,12.468254,0.875,49.88095,0,0,0
reggae,0.3,102.77778,0.371,95.25397,0.452,103.166664,0.321,72.96032,0.577,277.9127,0.616,273.29364,0.376,33.920635,0.506,153.04762,0.286,59.833332,0.394,58.54762,0.915,178.26984,0.791,13.523809,0.851,44.634922,0,0,0
reggae,0.254,103.55556,0.398,90.06349,0.501,101.04762,0.314,63.039684,0.576,267.83334,0.611,264.3254,0.381,20.015873,0.528,213.63492,0.295,33.753967,0.393,87.968254,0.952,228.7381,0.752,22.317461,0.829,49.06349,0,0,0
reggae,0.439,182.38889,0.497,157.20634,0.57,160.80952,0.464,132.57936,0.582,337.40475,0.62,332.81747,0.511,33.531746,0.706,209.53175,0.427,90.09524,0.605,143.18254,1.081,235.30952,0.837,16.103174,0.995,99.07937,0,0,0
reggae,0.502,223.0873,0.562,200.33333,0.651,206.57936,0.523,161.10318,0.584,372.89682,0.629,367.42062,0.584,76.4127,0.825,240.36508,0.484,140.20634,0.712,169.19048,1.17,307.10318,0.891,42.88095,1.079,130.34126,0,0,0
reggae,0.4,179.89682,0.509,159.07936,0.594,162.76984,0.447,123.18254,0.581,329.84128,0.62,326.3492,0.506,56.960316,0.702,231.18254,0.423,84.85714,0.59,143.46031,1.071,282.53174,0.823,47.261906,0.991,126.06349,0,0,0
reggae,0.433,183.55556,0.5,156.30952,0.575,160.59525,0.465,131.39682,0.582,337.09525,0.621,329.5476,0.509,32.595238,0.706,215.2381,0.427,88.85714,0.607,152.7619,1.086,239.99207,0.83,16.015873,0.992,101.42857,0,0,0
reggae,0.393,168.39682,0.515,146.51587,0.616,151.00793,0.418,110.06349,0.58,315.76984,0.62,308.48413,0.499,22.928572,0.686,268.38095,0.421,54.714287,0.577,177.49207,1.087,284.59525,0.787,20.206348,0.955,100.388885,0,0,0
reggae,0.285,132.2619,0.435,114.43651,0.54,123.05556,0.358,82.64286,0.578,289.10318,0.615,281.22223,0.419,31.484127,0.598,234.07936,0.333,50.039684,0.461,107.34127,1.01,259.27777,0.772,23.206348,0.871,64,0,0,0
reggae,0.293,138.49207,0.457,113.47619,0.581,122.190475,0.367,82.32539,0.577,286.72223,0.614,282.01587,0.441,16.650793,0.628,280.74603,0.343,37.690475,0.46,119.32539,1.056,293.90475,0.767,14.31746,0.867,58.460316,0,0,0
reggae,0.288,127.05556,0.43,109.51588,0.536,114.12698,0.358,77.849205,0.578,284.42856,0.613,278.84128,0.416,20.325397,0.588,237.51587,0.332,39.579365,0.45,111.81746,1.008,253.46031,0.764,15.039682,0.865,61.5,0,0,0
reggae,0.287,120.19841,0.442,105.13492,0.567,111.71429,0.345,75.87302,0.576,282.12698,0.615,277.94446,0.429,15.738095,0.593,258.3889,0.339,31.928572,0.444,113.72222,1.015,267.29364,0.764,24.420635,0.856,59.22222,0,0,0
reggae,0.523,244.85715,0.597,209.0238,0.667,214.64285,0.549,172.31746,0.586,378.75397,0.627,371.61905,0.604,38.079365,0.857,268.5,0.524,101.54762,0.756,207.72223,1.222,297.6746,0.869,27.047619,1.142,166.45238,0,0,0
reggae,0.355,178.96031,0.516,146.9762,0.627,155.6746,0.43,110.20635,0.58,316.13492,0.618,311.03967,0.5,26.25397,0.715,296.83334,0.413,52.531746,0.567,163.53175,1.124,315.65872,0.79,20.007936,0.942,93.57937,0,0,0
reggae,0.271,128.34126,0.451,107.87302,0.575,118.62698,0.34,72.27778,0.578,276.62698,0.612,272.6746,0.426,10.111111,0.603,274.19843,0.333,24.706348,0.432,105.07143,1.032,281.39682,0.748,12.714286,0.858,59.26984,0,0,0
reggae,0.287,114.43651,0.424,101.468254,0.521,104.98412,0.335,72.031746,0.578,276.92062,0.611,274.24603,0.411,18.722221,0.551,217.89682,0.334,36.444443,0.435,107.31746,0.964,227.71428,0.761,26.079365,0.863,69.62698,0,0,0
reggae,0.265,107.17461,0.392,94.35714,0.495,100.95238,0.318,66.65873,0.575,271.6111,0.612,265.46826,0.381,22.761906,0.534,210.22223,0.292,37.365078,0.391,75.72222,0.956,229.40475,0.761,20.626984,0.833,47.93651,0,0,0
reggae,0.217,89.230156,0.373,75.47619,0.481,85,0.293,51.642857,0.576,256.5873,0.61,251.7619,0.354,13.412699,0.508,221.84921,0.257,24.301588,0.344,69.38095,0.948,230.96825,0.744,12.563492,0.806,37.11111,0,0,0
reggae,0.276,110.74603,0.404,92.507935,0.518,100.36508,0.332,67.42857,0.576,273.70636,0.611,267.62698,0.396,17.373016,0.55,221.21428,0.296,37.166668,0.393,75.71429,0.967,232.25397,0.768,14.865079,0.837,44.52381,0,0,0
reggae,0.36,200.57143,0.563,160.90475,0.682,169.12698,0.441,115.56349,0.581,319.09525,0.616,316.19843,0.518,15.547619,0.759,339.31747,0.446,32.896824,0.623,215.62698,1.189,351.24603,0.776,12.023809,0.976,108.769844,0,0,0
reggae,0.315,169.07143,0.482,130.28572,0.605,136.86508,0.417,98.12698,0.579,305.24603,0.617,300.46033,0.459,29.61111,0.68,289.42856,0.366,57.579365,0.527,142.03175,1.096,303.87302,0.781,9.198413,0.893,53.833332,0,0,0
reggae,0.391,191.3254,0.539,166.87302,0.644,172.13492,0.456,126.21429,0.581,330.98413,0.62,325.4524,0.518,48.460316,0.754,293.3889,0.436,77.468254,0.632,190.62698,1.154,336.3889,0.815,30.02381,0.979,105.21429,0,0,0
reggae,0.264,124.968254,0.447,105.59524,0.572,116.59524,0.331,69.80159,0.577,273.9524,0.612,269.6111,0.422,9.515873,0.598,276.10318,0.329,22.896826,0.426,106.333336,1.03,282.74603,0.745,12.206349,0.853,56.833332,0,0,0
reggae,0.315,132.7381,0.42,113.9127,0.504,120.7619,0.364,86.349205,0.578,291.29364,0.615,287.27777,0.42,31.309525,0.574,195.57143,0.339,56.57143,0.458,93.68254,0.974,222.15874,0.791,24.396826,0.883,68.95238,0,0,0
reggae,0.334,139.46825,0.45,124.9127,0.55,135.69841,0.394,96.2381,0.58,301.5635,0.618,299.25397,0.451,39.301586,0.633,227.42064,0.349,62.373016,0.479,89.07937,1.031,258.87302,0.793,27.642857,0.901,78.611115,0,0,0
reggae,0.369,164.19048,0.489,139.12698,0.582,144.04762,0.406,102.44444,0.579,305.74603,0.618,302.34128,0.474,20.777779,0.659,254.50793,0.401,46.65873,0.545,157.6746,1.063,267.1111,0.779,21.595238,0.945,106.468254,0,0,0
reggae,0.257,107.230156,0.392,91.56349,0.49,98.62698,0.317,64.06349,0.575,270.8889,0.613,265.33334,0.377,21.039682,0.526,202.8254,0.292,34.134922,0.391,77.531746,0.948,221.61905,0.757,15.373015,0.832,47.309525,0,0,0
reggae,0.523,221.84921,0.542,209,0.601,219.57936,0.529,180.92064,0.585,386.70636,0.631,378.16666,0.593,63.904762,0.82,179.26984,0.491,151.77777,0.72,139.51587,1.146,233.46031,0.929,26.13492,1.136,135.2381,0,0,0
reggae,0.304,122.31746,0.395,96.5873,0.491,104.48412,0.339,77.68254,0.578,280.37302,0.614,276.70636,0.398,21.325397,0.536,176.01587,0.305,50.11905,0.398,59.539684,0.942,193.14285,0.786,19.11111,0.853,49.587303,0,0,0
reggae,0.41,181.15874,0.479,148.23016,0.551,155.6746,0.459,127.40476,0.582,332.86508,0.62,329.60318,0.483,51.603176,0.686,198.36508,0.398,98.38095,0.581,125.27778,1.057,238.62698,0.838,20.222221,0.974,91.68254,0,0,0
reggae,0.473,206.22223,0.528,186.07143,0.61,190.65079,0.496,148.0238,0.582,354.89682,0.623,349.10318,0.548,48.301586,0.768,228.00793,0.46,102.730156,0.66,160.68254,1.135,265.4365,0.855,30.24603,1.035,122.75397,0,0,0
reggae,0.268,115.39683,0.399,97.46032,0.497,102.92857,0.33,66.690475,0.576,273.09525,0.613,267.87302,0.382,20.150793,0.539,209.23016,0.302,35.809525,0.407,84.89683,0.961,226.61905,0.757,15.746032,0.84,51.603176,0,0,0
reggae,0.335,146.12698,0.465,128.15079,0.559,135.40475,0.387,94.80159,0.579,299.5,0.616,293.5873,0.456,28.261906,0.628,236.38095,0.372,54.674603,0.503,125.833336,1.028,258.60318,0.786,25.595238,0.912,87.20635,0,0,0
reggae,0.401,175.99207,0.516,154.35715,0.619,154.56349,0.441,118.05556,0.58,324.6905,0.622,319.07938,0.515,30.373016,0.702,256.3492,0.431,68.7619,0.591,162.53175,1.087,279.34128,0.808,29.714285,0.971,105.13492,0,0,0
reggae,0.228,84.14286,0.356,73.05556,0.449,79.849205,0.286,49.357143,0.574,253.40475,0.611,250.71428,0.339,8.571428,0.469,185.51587,0.259,20.214285,0.338,65.42857,0.908,191.2381,0.741,10.396826,0.805,36.896824,0,0,0
reggae,0.231,83.29365,0.361,73.05556,0.475,83.46032,0.271,48.02381,0.575,252.88095,0.61,248.79366,0.348,9.5079365,0.482,207.10318,0.265,21.11111,0.347,78.42857,0.922,213.0238,0.741,11.428572,0.797,31.666666,0,0,0
reggae,0.316,151.03175,0.482,127.150795,0.597,137.03175,0.407,97.11905,0.579,304.23016,0.615,300.46033,0.463,43.785713,0.671,277.72223,0.364,66.269844,0.513,130.18254,1.076,317.9524,0.791,21.396826,0.905,75.31746,0,0,0
reggae,0.305,127.388885,0.438,110.507935,0.544,116.57937,0.355,80.72222,0.577,283.03967,0.613,280.42062,0.427,20.47619,0.589,237.28572,0.341,47.531746,0.457,110.92063,1.005,250.96031,0.77,19.301588,0.871,67.84127,0,0,0
reggae,0.337,134.84126,0.458,119.71429,0.567,126.19841,0.37,87.611115,0.579,294.53174,0.617,287.12698,0.452,17.24603,0.616,245.73016,0.378,41.31746,0.507,146.60318,1.023,255.60318,0.777,21.452381,0.889,71.507935,0,0,0
reggae,0.276,107.809525,0.413,91.48412,0.529,99.29365,0.332,69.333336,0.577,273.01587,0.612,270.46826,0.402,13.150794,0.559,234.60318,0.301,33.849205,0.398,84.5873,0.983,241.94444,0.766,12.730159,0.84,46.587303,0,0,0
reggae,0.404,210.64285,0.557,175.6746,0.653,178.86508,0.482,134.90475,0.581,339.31747,0.622,336.00793,0.542,41.746033,0.765,282.84128,0.466,67.492065,0.661,208.96825,1.154,319.07144,0.814,33.309525,1.018,128.18254,0,0,0
reggae,0.23,99.04762,0.392,87.166664,0.502,94.68254,0.3,55.412697,0.575,260.81747,0.608,258.53967,0.37,15.468254,0.525,225.59525,0.285,24.166666,0.377,89.492065,0.958,237.40475,0.741,17.087301,0.819,46.174603,0,0,0
reggae,0.277,120.40476,0.418,100.84127,0.522,109.51588,0.328,71.21429,0.576,274.9365,0.613,271.42062,0.406,14.690476,0.561,227.21428,0.322,34.07143,0.426,102.80159,0.982,238.0238,0.764,14.301587,0.85,53.087303,0,0,0
reggae,0.351,155.20634,0.479,133.71428,0.578,140.9127,0.388,98.166664,0.578,304.4127,0.615,298.38095,0.47,25.412699,0.64,245.3254,0.397,46.61905,0.538,158.60318,1.041,263.5476,0.784,22.277779,0.922,90.98412,0,0,0
reggae,0.309,145.14285,0.452,121.36508,0.556,131.13492,0.39,93.03968,0.577,297.5238,0.616,293.2619,0.447,34.634922,0.629,239.57936,0.359,61.93651,0.489,114.29365,1.031,268.1746,0.789,31.02381,0.893,77.55556,0,0,0
reggae,0.325,146.07143,0.441,117.92857,0.525,125.74603,0.385,92.388885,0.578,297.57938,0.614,293.5635,0.435,18.904762,0.6,210.80159,0.359,53.238094,0.49,113.309525,1.005,223.69048,0.788,15.571428,0.897,70.22222,0,0,0
reggae,0.339,150.57143,0.468,123.30159,0.572,130.71428,0.388,93.333336,0.579,296.57938,0.614,290.99207,0.454,15.888889,0.63,257.4365,0.374,39.22222,0.499,134.40475,1.04,263.22223,0.772,21.642857,0.9,79.269844,0,0,0
reggae,0.483,219.48413,0.539,198.46825,0.616,208.45238,0.521,164.65874,0.584,374,0.63,367.2619,0.569,82.769844,0.813,213.23016,0.473,150.05556,0.712,162.62698,1.153,283.6508,0.909,39.333332,1.077,128.84126,0,0,0
reggae,0.352,162.15874,0.5,142.33333,0.621,148.94444,0.402,100.62698,0.578,306.2857,0.618,303.5,0.487,25.428572,0.686,287.4127,0.399,46.801586,0.545,158.11905,1.096,304.7857,0.782,24.047619,0.916,76.309525,0,0,0
reggae,0.256,100.13492,0.384,90.5873,0.479,98.85714,0.309,61.54762,0.576,268.03174,0.612,261.16666,0.367,23.52381,0.519,201.69048,0.28,36.444443,0.374,67.166664,0.944,222.38889,0.755,21.896826,0.831,54.190475,0,0,0
reggae,0.351,142.11111,0.46,131.69841,0.555,133.56349,0.379,96.730156,0.579,301.7381,0.617,296.35715,0.458,36.674603,0.618,218.8254,0.371,66.0873,0.503,120.111115,1.012,250.6746,0.793,32.912697,0.917,89.690475,0,0,0
reggae,0.264,124.968254,0.447,105.59524,0.572,116.59524,0.331,69.80159,0.576,276.48413,0.612,271.68253,0.422,9.515873,0.598,276.10318,0.329,22.896826,0.426,106.333336,1.03,282.74603,0.745,12.206349,0.853,56.833332,0,0,0
reggae,0.365,160.16667,0.48,140.63492,0.561,150.40475,0.422,110.20635,0.578,317.19843,0.62,312.15872,0.475,55.714287,0.657,217.9762,0.385,84.17461,0.54,123.650795,1.033,271.20636,0.814,38.642857,0.951,106.4127,0,0,0
reggae,0.258,97.94444,0.396,86.21429,0.503,90.349205,0.313,60.18254,0.576,264.60318,0.61,258.9127,0.381,8.880953,0.526,226.07936,0.302,19.722221,0.385,87.42063,0.955,228.7619,0.745,12.761905,0.829,52.285713,0,0,0
reggae,0.433,222.31746,0.559,192.61111,0.655,205.96825,0.525,155.80952,0.583,366.84128,0.627,358.51587,0.564,88.43651,0.831,267.01587,0.485,125.96032,0.73,203.6746,1.194,345.7619,0.873,45.920635,1.048,129.19048,0,0,0
reggae,0.403,161.72223,0.47,140.38095,0.543,143.71428,0.429,115.809525,0.579,319.7143,0.62,315.6905,0.473,40.142857,0.644,193,0.4,80.82539,0.558,128.23016,1.022,227.21428,0.824,28.97619,0.952,94.4127,0,0,0
reggae,0.333,146.95238,0.45,123.190475,0.54,131.46031,0.385,93.42857,0.578,297.53174,0.615,294.5873,0.446,20.34127,0.612,220.83333,0.37,47.84127,0.496,119.17461,1.014,235.19841,0.785,22.412699,0.899,73.56349,0,0,0
reggae,0.324,147.9762,0.488,130.26984,0.601,138.65079,0.396,99.96032,0.578,302.7619,0.615,299.65872,0.473,26.24603,0.663,272.7143,0.394,47.960316,0.537,154.2381,1.075,294.7143,0.785,15.0079365,0.922,88.492065,0,0,0
reggae,0.298,129.36508,0.447,115.849205,0.559,122.81746,0.361,83.90476,0.579,288.29364,0.616,283.6111,0.437,22.452381,0.606,249.45238,0.349,42.50794,0.47,118.809525,1.02,265.2143,0.769,20.103174,0.877,72.37302,0,0,0
reggae,0.425,204.44444,0.541,179.96825,0.622,183.76984,0.483,139.24603,0.582,348.16666,0.623,343.75397,0.541,53.26984,0.756,241.04762,0.466,88.13492,0.651,166.14285,1.118,288.88095,0.836,30.920635,1.055,145.2619,0,0,0
reggae,0.309,140.36508,0.473,122.32539,0.596,130.34921,0.367,88.81746,0.578,290.96033,0.616,289.24603,0.462,19.380953,0.638,276.36508,0.375,36.595238,0.495,141.33333,1.056,289.35715,0.775,21.02381,0.888,69.42063,0,0,0
reggae,0.359,165.7619,0.49,147.6746,0.597,149.14285,0.428,112.29365,0.58,318.5873,0.618,313.44446,0.491,45.56349,0.691,255.96031,0.393,78.11905,0.551,135.45238,1.083,295.29364,0.812,31.071428,0.945,97.666664,0,0,0
reggae,0.25,112.88095,0.416,91.80159,0.539,100.507935,0.318,63.97619,0.576,269.10318,0.611,262.3889,0.394,7.571429,0.565,261.42856,0.302,16.817461,0.393,93.31746,1.004,265.76984,0.745,8.055555,0.831,43.031746,0,0,0
reggae,0.381,191.64285,0.56,164.2381,0.68,161.92857,0.436,110,0.58,316.3492,0.618,315.15872,0.522,10.420635,0.753,342.69843,0.463,20.817461,0.624,228.46825,1.183,346.27777,0.751,10.944445,0.992,129.68254,0,0,0
reggae,0.29,116,0.43,105.44444,0.547,113.42063,0.348,74.09524,0.577,279.80157,0.612,277.00793,0.423,21.007936,0.587,247.9762,0.328,38.690475,0.431,100.98412,1.005,262.29364,0.769,24.15873,0.855,61.603176,0,0,0
reggae,0.569,241.51587,0.593,215.5873,0.659,222.65874,0.54,183.57143,0.586,389.16666,0.631,381.5238,0.616,55.84127,0.862,234.64285,0.529,119.27778,0.76,181.22223,1.208,273.64285,0.899,28.103174,1.165,159.7619,0,0,0
reggae,0.377,158.81746,0.478,140.69841,0.563,143.98413,0.411,106.07143,0.579,313.64285,0.617,307.3889,0.477,32.698414,0.651,227.88889,0.399,65.37302,0.545,140.18254,1.041,252.65874,0.8,25.02381,0.944,94.833336,0,0,0
